epsilon, gamma, alpha, defaultq, successes, avg_buffer, avg_penalties
0.05, 0.1, '1.0/(t**0.75)', 0.0, 99,0.58610513504452899, 0.39 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 96,0.57828951719576727, 0.45 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.59865837677062173, 0.41 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 97,0.57798559973817698, 0.3 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 96,0.57862185846560843, 0.43 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 99,0.58135459938490242, 0.38 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 98,0.55287061577877905, 0.48 
0.05, 0.1, '1.0/(t**0.75)', 0.0, 97,0.57575274095892659, 0.38 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 99,0.56959114959114954, 0.44 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.58559361839974089, 0.37 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 95,0.5392488038277512, 0.41 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 99,0.60479091054848633, 0.28 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 96,0.56132177429052432, 0.37 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 100,0.53802691197691199, 0.42 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 99,0.56095682656288715, 0.48 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 99,0.60394704621977335, 0.36 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 95,0.57447892458418781, 0.45 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 99,0.52909652076318736, 0.4 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 96,0.58493160774410768, 0.36 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.57565030774214443, 0.49 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 96,0.52747113997113992, 0.4 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.57652192478723097, 0.27 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 97,0.57321127326281962, 0.28 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 99,0.57310631568207315, 0.33 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 100,0.56347460317460307, 0.33 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 100,0.59041385281385284, 0.32 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 100,0.61539285714285707, 0.33 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.57327826368642687, 0.37 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.55451018935712815, 0.45 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 96,0.57889880952380957, 0.45 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 97,0.59326653873045621, 0.29 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.54030060075978437, 0.37 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 97,0.57706267386679755, 0.32 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 97,0.5385216673361003, 0.38 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 100,0.5786269841269841, 0.33 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 97,0.55953861144582795, 0.33 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 97,0.55819751268204876, 0.39 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.56897959183673474, 0.44 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.57032033159584172, 0.39 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.60102416291191818, 0.45 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 96,0.59498511904761908, 0.25 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 97,0.54263265943678318, 0.4 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 96,0.53556216931216927, 0.44 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 96,0.56844824735449728, 0.35 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 97,0.55727830588655336, 0.42 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 100,0.58144826839826846, 0.39 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.56635325558794947, 0.28 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 99,0.53198857259463317, 0.41 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 99,0.61179668255425823, 0.38 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.60946954972465173, 0.46 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 99,0.59213003046336377, 0.27 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 97,0.56177258594784363, 0.36 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.56415532879818586, 0.42 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 97,0.56029700540009819, 0.42 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.60949671643549197, 0.28 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 97,0.59254607935020298, 0.35 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 98,0.56475461613216715, 0.32 
0.05, 0.01, '1.0/(t**0.75)', 0.0, 100,0.58241096681096682, 0.34 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.59013723089480663, 0.35 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 96,0.55500992063492072, 0.44 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 95,0.57573600668337521, 0.41 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.56499759499759505, 0.38 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 97,0.57625675012272948, 0.39 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 98,0.59070795417734201, 0.28 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 100,0.58695555555555545, 0.36 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 97,0.59193503518245782, 0.34 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.56838464005130673, 0.38 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.56062500910985757, 0.32 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.59169713003046331, 0.42 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.53221019721019724, 0.4 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 98,0.59003784197661746, 0.25 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 96,0.57563244047619044, 0.39 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.60548420715087381, 0.26 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 98,0.57469159525281976, 0.38 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.59350569183902524, 0.39 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 96,0.59481894841269844, 0.37 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.57746753246753246, 0.35 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 98,0.55204081632653068, 0.36 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 97,0.58327591080168395, 0.43 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 98,0.57352460464705357, 0.35 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 97,0.57152266404843721, 0.46 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.57445486612153274, 0.28 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.5702508490387278, 0.36 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 97,0.59651225063596203, 0.38 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 96,0.57969990079365075, 0.32 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 100,0.56265714285714286, 0.36 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 98,0.59190888476602754, 0.35 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 97,0.56629706490531229, 0.36 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.55537168218986388, 0.47 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 100,0.52843809523809526, 0.41 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 100,0.59092316017316016, 0.3 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 97,0.56261458472798687, 0.41 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 98,0.5455235297582236, 0.49 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 98,0.56890368701593197, 0.35 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 96,0.57354940776815777, 0.39 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 96,0.56926985630110627, 0.35 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.6079591732622035, 0.29 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 98,0.57138270459699025, 0.47 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 97,0.54890763303134438, 0.38 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 98,0.55982006655476035, 0.43 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 97,0.5807352613022716, 0.32 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 100,0.57387539682539679, 0.35 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 98,0.58827789557381394, 0.29 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 100,0.53699689754689761, 0.33 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 98,0.5888589245221898, 0.4 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 100,0.58158095238095242, 0.34 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.55959916626583295, 0.35 
0.05, 0.01, '1.0/(t**0.25)', 0.0, 99,0.51675914994096805, 0.42 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 96,0.58264054232804241, 0.27 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 96,0.5901645923520924, 0.35 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 99,0.58212762546095875, 0.43 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 96,0.58303744288119286, 0.45 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 97,0.59569792178039593, 0.38 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 97,0.5469920858065187, 0.41 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 99,0.53338974157155972, 0.42 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 95,0.56406098579782782, 0.31 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 97,0.57016683774415733, 0.26 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 96,0.58236276455026459, 0.35 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 95,0.56437426900584797, 0.38 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 98,0.59871315192743757, 0.36 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 97,0.54790541646211743, 0.47 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 98,0.55557403480872858, 0.44 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 97,0.52734167893961703, 0.4 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 97,0.55451428868954633, 0.47 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.54538015873015877, 0.29 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 97,0.55274326475357405, 0.34 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 97,0.57823143065411098, 0.36 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.61111825396825403, 0.28 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 98,0.6106182819448126, 0.27 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.58915079365079359, 0.29 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 98,0.5957316606296198, 0.31 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 96,0.58118318602693597, 0.42 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.55367460317460315, 0.48 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 97,0.57426838339209474, 0.47 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.60180331890331895, 0.36 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 95,0.5794801397432976, 0.37 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.55140425685425676, 0.3 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 98,0.55842116500279759, 0.44 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 99,0.5740733452854665, 0.43 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.58501298701298698, 0.27 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 95,0.59409280777701823, 0.35 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.54339862914862913, 0.4 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.54743095238095241, 0.31 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 98,0.56278749595076116, 0.46 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.58803015873015885, 0.3 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 97,0.5936047514913495, 0.34 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.59252554112554112, 0.33 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.56689603174603165, 0.32 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 99,0.58638287638287634, 0.25 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.58655079365079366, 0.33 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 99,0.55445967612634273, 0.32 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 97,0.53540694128322985, 0.44 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 99,0.60713709971285723, 0.34 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 99,0.56574795574795567, 0.41 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 97,0.5693243926749082, 0.36 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.54953975468975469, 0.33 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 98,0.56251950996848954, 0.34 
0.05, 0.1, '1.0/(t**0.25)', 0.0, 100,0.58702265512265517, 0.28 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5722230238896906, 0.26 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57992063492063495, 0.36 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60989767807949624, 0.34 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.57228921871779015, 0.42 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.61508978675645343, 0.34 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 97,0.54618705464066275, 0.36 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58144574314574315, 0.25 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59594671201814065, 0.3 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.60881062814736286, 0.27 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.56687707983626356, 0.3 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 97,0.570419734904271, 0.53 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.5864486703772418, 0.32 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.54360349527016194, 0.44 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58319206349206343, 0.43 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 97,0.54526427753231876, 0.4 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.58457725947521855, 0.35 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.59643730158730168, 0.36 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5818847202180536, 0.36 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.57406948493683174, 0.3 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57693158132552069, 0.31 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.54572150072150072, 0.34 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.5535080968414301, 0.47 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58516529581529586, 0.28 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.54886002886002883, 0.47 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 97,0.58887148361375163, 0.35 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 96,0.56606804653679654, 0.26 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.55792528459195123, 0.36 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 97,0.57796521920233268, 0.38 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.56010240892893948, 0.38 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 97,0.54809397360943746, 0.35 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.55356239159269471, 0.4 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.59933673469387749, 0.4 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.53242857142857136, 0.49 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57381593714927048, 0.43 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.58079285714285722, 0.4 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.57028109668109661, 0.33 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.60837101170434515, 0.39 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.61719107989516153, 0.33 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.56242777777777775, 0.41 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 97,0.59600035703128484, 0.26 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 96,0.56604978354978353, 0.34 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.56168838456717241, 0.41 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 98,0.57422983479105927, 0.31 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 97,0.56974353252703769, 0.28 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 100,0.53348614718614717, 0.4 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 95,0.54743783701678428, 0.39 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 94,0.57167380491848585, 0.38 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.59572193799466522, 0.41 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57666907166907155, 0.43 
0.05, 0.1, '1.0/(t**0.01)', 0.0, 99,0.57028459195125858, 0.34 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.57936957033895797, 0.34 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.5941270577495068, 0.44 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.54154791353770948, 0.36 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 96,0.57361306517556521, 0.48 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 100,0.5572031746031747, 0.39 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 99,0.55779461279461284, 0.35 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 96,0.58742213804713794, 0.36 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 95,0.56506015037593982, 0.45 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.59365572635980801, 0.36 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 95,0.58921303258145363, 0.38 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 96,0.57450021043771049, 0.41 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 99,0.57623136123136121, 0.35 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 97,0.55965063001145465, 0.33 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 99,0.54128587461920796, 0.45 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.57416666666666683, 0.34 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.60611611744264804, 0.38 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 100,0.57147171717171708, 0.31 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 95,0.61338558517505881, 0.37 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 97,0.58641719105636625, 0.33 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 100,0.5271165223665224, 0.38 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 99,0.56761744428411098, 0.35 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.55839937273610751, 0.41 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 99,0.59223184223184222, 0.4 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 97,0.60511268799928597, 0.32 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 96,0.5977083333333334, 0.35 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.56817408781694489, 0.31 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 97,0.56501063655702832, 0.26 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 97,0.59051561268056108, 0.4 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 99,0.61687291384261089, 0.32 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 95,0.62106447938026887, 0.37 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 99,0.55034551867885195, 0.4 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 97,0.62034855179185078, 0.25 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.58690881114350513, 0.32 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.55171768707482993, 0.4 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.57624399976440799, 0.37 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 99,0.56135561968895298, 0.4 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.55484075448361159, 0.33 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 100,0.57088095238095238, 0.38 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.56625084665900993, 0.43 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 96,0.56782121813371822, 0.41 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.59442235768766372, 0.28 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 97,0.56031210484818739, 0.4 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.57232426303854878, 0.28 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 99,0.54762546095879427, 0.38 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 97,0.58670348551791851, 0.27 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 99,0.59606825834098554, 0.3 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 99,0.56053150553150555, 0.39 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.55787348705716067, 0.27 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 98,0.60049400712666012, 0.32 
0.05, 0.01, '1.0/(t**0.01)', 0.0, 95,0.57115151515151519, 0.46 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 97,0.55795123547700864, 0.34 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 97,0.58838413590990912, 0.4 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.57582332067025943, 0.37 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.5779119180139588, 0.49 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.56778236914600555, 0.39 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 100,0.55531522366522368, 0.42 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 96,0.52082401394901401, 0.45 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 96,0.57032039141414137, 0.36 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 97,0.59312714776632303, 0.25 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 97,0.55002595914967045, 0.34 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.55367426064395753, 0.46 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.55402116402116408, 0.25 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.57993926141885321, 0.31 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 96,0.59315228174603174, 0.26 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 96,0.55030175264550263, 0.46 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.54099567099567114, 0.52 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.54130912297578959, 0.27 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 97,0.56264946965977891, 0.3 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 95,0.57465694539378753, 0.33 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 97,0.55857120542687555, 0.44 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.57746981476573311, 0.37 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.54096879877492121, 0.42 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.59429705215419504, 0.33 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.54598284431617761, 0.41 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.55716634272756715, 0.43 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 96,0.55960385101010102, 0.41 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.5375749559082893, 0.5 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.58337297943358546, 0.29 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 96,0.54384800384800391, 0.37 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 95,0.56495800106326421, 0.34 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.56515114703890212, 0.49 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.59101250601250599, 0.37 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.57183822350489011, 0.5 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 97,0.55301557548980229, 0.46 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 96,0.55473853114478111, 0.34 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.56701526931118773, 0.27 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 100,0.55171096681096687, 0.39 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.55789081289081288, 0.3 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.60212938422122098, 0.36 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.59064846717907937, 0.34 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.56851370851370853, 0.39 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.5778532802775227, 0.41 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.56675817946226104, 0.28 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 97,0.55205776468663081, 0.34 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.55434336072091162, 0.35 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.57533378518227007, 0.35 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 98,0.58345584121094318, 0.31 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 96,0.60285451238576238, 0.36 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.5402277464398676, 0.36 
0.05, 0.2, '1.0/(t**0.01)', 0.0, 99,0.56775933942600609, 0.4 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 94,0.54290780141843975, 0.4 
0.05, 0.2, '1.0/(t**0.001)', 0.0, 97,0.55676566846669939, 0.41 
