Date,Open,High,Low,Close
1989-06-09,2146.5,2154.3,2133.2,2142.1
1989-06-08,2141.3,2154.5,2130.3,2143.2
1989-06-07,2110.9,2118.1,2103.9,2117.9
1989-06-06,2080.3,2107.4,2077.6,2107.4
1989-06-05,2081.0,2089.1,2076.5,2088.5
1989-06-02,2082.9,2102.7,2080.5,2102.6
1989-06-01,2118.6,2123.1,2094.8,2103.4
1989-05-31,2110.9,2114.8,2107.7,2114.4
1989-05-30,2137.9,2139.7,2127.3,2130.0
1989-05-26,2138.3,2145.7,2137.6,2140.3
1989-05-25,2128.6,2142.0,2126.7,2136.6
1989-05-24,2118.3,2133.7,2118.3,2132.7
1989-05-23,2157.4,2162.5,2151.0,2151.6
1989-05-22,2187.7,2209.7,2163.6,2169.0
1989-05-19,2189.8,2204.7,2180.5,2204.7
1989-05-18,2159.3,2179.5,2158.6,2177.3
1989-05-17,2144.9,2166.3,2142.2,2155.8
1989-05-16,2143.1,2147.7,2136.0,2136.7
1989-05-15,2149.9,2153.6,2145.2,2149.9
1989-05-12,2120.6,2136.9,2114.0,2135.7
1989-05-11,2109.2,2118.3,2107.1,2110.6
1989-05-10,2121.0,2123.1,2112.1,2117.0
1989-05-09,2128.4,2134.4,2124.3,2125.4
1989-05-08,2130.4,2132.5,2119.6,2119.6
1989-05-05,2117.7,2132.8,2117.3,2132.8
1989-05-04,2118.1,2126.3,2116.3,2119.0
1989-05-03,2099.0,2105.7,2093.5,2105.7
1989-05-02,2109.5,2110.1,2103.1,2103.1
1989-04-28,2129.4,2134.9,2116.2,2118.0
1989-04-27,2098.3,2119.8,2094.0,2115.7
1989-04-26,2080.0,2101.9,2072.2,2093.4
1989-04-25,2065.2,2076.3,2062.6,2071.2
1989-04-24,2071.1,2071.5,2061.8,2062.0
1989-04-21,2060.5,2061.0,2050.7,2061.0
1989-04-20,2093.1,2093.1,2053.5,2064.4
1989-04-19,2092.5,2096.8,2081.4,2087.0
1989-04-18,2057.0,2078.0,2055.4,2074.4
1989-04-17,2059.5,2065.3,2051.4,2054.7
1989-04-14,2028.5,2054.2,2028.5,2053.6
1989-04-13,2022.6,2028.7,2022.6,2028.7
1989-04-12,2042.8,2042.8,2033.0,2033.0
1989-04-11,2005.2,2031.3,2005.2,2031.3
1989-04-10,2043.2,2043.2,2017.3,2025.0
1989-04-07,2029.0,2045.7,2029.0,2045.7
1989-04-06,2069.0,2069.0,2052.5,2052.5
1989-04-05,2075.0,2078.2,2075.0,2078.2
1989-04-04,2092.5,2092.5,2082.8,2082.8
1989-04-03,2074.1,2079.6,2074.1,2079.6
1989-03-31,2061.8,2075.1,2055.4,2075.0
1989-03-30,2069.4,2070.6,2047.8,2049.4
1989-03-29,2066.7,2073.8,2056.6,2071.7
1989-03-28,2072.8,2075.5,2069.2,2070.5
1989-03-23,2039.7,2057.3,2032.0,2057.0
1989-03-22,2066.2,2073.1,2048.2,2048.6
1989-03-21,2058.9,2074.6,2053.4,2072.2
1989-03-20,2061.6,2075.0,2051.2,2053.6
1989-03-17,2093.0,2105.3,2063.6,2073.1
1989-03-16,2125.0,2132.5,2110.3,2112.6
1989-03-15,2111.9,2124.6,2109.0,2121.2
1989-03-14,2120.9,2132.3,2107.9,2125.7
1989-03-13,2083.0,2103.0,2083.0,2103.0
1989-03-10,2087.7,2090.4,2079.3,2085.2
1989-03-09,2074.2,2077.7,2069.2,2075.9
1989-03-08,2091.5,2092.1,2081.4,2083.3
1989-03-07,2091.3,2099.8,2082.2,2083.5
1989-03-06,2076.7,2077.0,2065.6,2072.8
1989-03-03,2057.7,2065.6,2051.8,2059.2
1989-03-02,2024.9,2039.8,2017.6,2039.7
1989-03-01,2017.9,2028.0,2014.3,2021.3
1989-02-28,2001.8,2002.4,1997.3,2002.4
1989-02-27,1984.8,1997.0,1983.3,1996.7
1989-02-24,2028.9,2031.5,2019.2,2019.5
1989-02-23,2021.5,2028.8,2016.6,2016.6
1989-02-22,2049.0,2056.6,2033.7,2033.7
1989-02-21,2075.3,2076.3,2058.9,2061.0
1989-02-20,2051.1,2068.8,2045.4,2065.8
1989-02-17,2025.9,2042.9,2019.3,2042.9
1989-02-16,2040.5,2040.5,2030.5,2033.8
1989-02-15,2050.5,2055.5,2040.4,2047.5
1989-02-14,2032.4,2053.8,2032.4,2049.1
1989-02-13,2032.9,2032.9,2023.5,2032.7
1989-02-10,2055.8,2058.7,2045.9,2056.1
1989-02-09,2084.4,2097.0,2076.5,2079.1
1989-02-08,2097.1,2106.1,2088.9,2096.2
1989-02-07,2041.1,2072.8,2040.5,2072.8
1989-02-06,2067.2,2067.2,2044.3,2044.3
1989-02-03,2061.8,2076.9,2061.8,2069.9
1989-02-02,2041.0,2046.1,2038.2,2043.5
1989-02-01,2042.5,2042.5,2037.9,2039.7
1989-01-31,2057.9,2059.4,2052.1,2052.1
1989-01-30,2028.7,2072.7,2015.3,2042.9
1989-01-27,1973.0,2017.4,1965.3,2005.9
1989-01-26,1946.1,1961.0,1938.8,1959.8
1989-01-25,1962.1,1967.1,1937.0,1939.0
1989-01-24,1930.1,1941.1,1929.1,1941.1
1989-01-23,1923.2,1938.6,1917.5,1924.7
1989-01-20,1904.4,1917.9,1903.9,1917.5
1989-01-19,1906.5,1920.2,1904.5,1910.8
1989-01-18,1878.1,1892.1,1871.7,1892.1
1989-01-17,1869.7,1871.2,1866.9,1867.7
1989-01-16,1874.5,1877.1,1866.6,1871.8
1989-01-13,1862.0,1863.2,1853.5,1862.1
1989-01-12,1839.7,1850.9,1834.6,1850.9
1989-01-11,1832.6,1835.2,1830.4,1834.1
1989-01-10,1833.2,1837.6,1828.6,1836.0
1989-01-09,1834.7,1836.0,1826.5,1831.5
1989-01-06,1799.8,1811.4,1797.6,1811.3
1989-01-05,1798.3,1803.2,1797.6,1799.5
1989-01-04,1786.7,1793.2,1785.3,1793.0
1989-01-03,1783.9,1790.7,1782.4,1782.8
1988-12-30,1798.2,1798.2,1788.3,1793.1
1988-12-29,1793.5,1804.9,1793.0,1803.4
1988-12-28,1779.2,1787.7,1774.3,1787.7
1988-12-23,1768.7,1774.0,1767.9,1774.0
1988-12-22,1773.6,1774.3,1768.7,1768.7
1988-12-21,1776.8,1776.9,1771.8,1772.6
1988-12-20,1772.1,1781.5,1772.1,1777.4
1988-12-19,1778.0,1779.0,1770.5,1770.5
1988-12-16,1771.5,1775.0,1769.9,1773.9
1988-12-15,1756.4,1764.4,1749.5,1763.2
1988-12-14,1749.8,1756.4,1741.7,1756.1
1988-12-13,1759.6,1759.6,1748.1,1752.6
1988-12-12,1742.7,1748.2,1738.1,1747.9
1988-12-09,1757.4,1761.5,1737.9,1750.7
1988-12-08,1762.7,1762.7,1753.5,1757.9
1988-12-07,1773.4,1773.4,1769.2,1771.7
1988-12-06,1762.0,1770.2,1762.0,1767.4
1988-12-05,1762.0,1762.0,1749.4,1761.6
1988-12-02,1771.6,1776.5,1756.4,1765.0
1988-12-01,1785.7,1785.7,1772.0,1778.7
1988-11-30,1795.6,1801.3,1792.4,1792.4
1988-11-29,1792.2,1793.5,1785.0,1786.9
1988-11-28,1791.9,1792.1,1775.0,1781.5
1988-11-25,1830.7,1836.4,1782.5,1794.7
1988-11-24,1837.0,1837.7,1827.8,1833.0
1988-11-23,1831.6,1838.5,1830.3,1837.1
1988-11-22,1816.7,1821.3,1813.3,1821.3
1988-11-21,1821.3,1824.3,1811.1,1811.1
1988-11-18,1827.8,1828.1,1819.3,1823.4
1988-11-17,1808.6,1824.1,1802.2,1823.6
1988-11-16,1810.9,1824.4,1806.0,1807.3
1988-11-15,1798.7,1805.1,1798.5,1802.3
1988-11-14,1787.4,1800.9,1776.5,1794.3
1988-11-11,1823.4,1828.3,1802.4,1802.7
1988-11-10,1823.8,1827.8,1822.3,1826.2
1988-11-09,1827.7,1832.0,1820.1,1825.7
1988-11-08,1834.0,1841.3,1827.2,1840.6
1988-11-07,1824.1,1827.3,1818.3,1819.7
1988-11-04,1842.1,1842.2,1829.2,1834.3
1988-11-03,1832.4,1838.7,1829.7,1837.6
1988-11-02,1851.1,1851.5,1836.1,1843.2
1988-11-01,1856.1,1860.0,1853.1,1857.8
1988-10-31,1860.6,1860.8,1846.6,1852.4
1988-10-28,1856.1,1859.6,1852.1,1858.4
1988-10-27,1846.3,1864.7,1845.1,1852.1
1988-10-26,1857.9,1858.3,1849.8,1850.7
1988-10-25,1843.1,1849.6,1840.0,1847.8
1988-10-24,1849.7,1856.5,1848.2,1848.4
1988-10-21,1866.2,1870.8,1858.8,1859.3
1988-10-20,1860.8,1864.3,1853.1,1864.3
1988-10-19,1861.0,1867.8,1859.4,1862.5
1988-10-18,1862.1,1862.1,1857.0,1857.0
1988-10-17,1859.6,1866.6,1856.7,1860.0
1988-10-14,1835.3,1841.2,1827.1,1840.6
1988-10-13,1822.3,1831.1,1817.2,1830.7
1988-10-12,1829.1,1829.1,1814.3,1814.3
1988-10-11,1841.1,1841.1,1838.3,1838.3
1988-10-10,1847.7,1847.7,1844.1,1844.1
1988-10-07,1837.5,1845.7,1832.8,1844.7
1988-10-06,1829.1,1838.9,1829.1,1838.9
1988-10-05,1820.0,1826.3,1820.0,1826.3
1988-10-04,1788.4,1807.3,1788.4,1807.3
1988-10-03,1817.4,1817.4,1802.6,1802.6
1988-09-30,1825.2,1830.6,1824.9,1826.5
1988-09-29,1820.6,1829.0,1820.6,1829.0
1988-09-28,1813.4,1816.7,1812.5,1812.5
1988-09-27,1783.0,1810.0,1783.0,1808.0
1988-09-26,1789.7,1793.7,1789.7,1792.7
1988-09-23,1787.3,1792.5,1782.7,1792.4
1988-09-22,1793.3,1793.7,1784.8,1788.7
1988-09-21,1790.1,1797.9,1787.7,1796.8
1988-09-20,1760.5,1772.8,1760.2,1772.1
1988-09-19,1765.5,1769.7,1759.5,1759.9
1988-09-16,1755.6,1769.7,1755.1,1766.7
1988-09-15,1775.7,1775.8,1767.5,1769.3
1988-09-14,1751.4,1770.0,1750.1,1765.1
1988-09-13,1760.7,1761.8,1753.3,1756.3
1988-09-12,1747.4,1747.7,1742.2,1744.6
1988-09-09,1728.1,1742.7,1717.7,1738.4
1988-09-08,1749.6,1751.8,1728.6,1739.8
1988-09-07,1760.0,1767.0,1750.3,1756.1
1988-09-06,1774.7,1775.6,1768.0,1768.0
1988-09-05,1764.6,1767.3,1757.1,1764.5
1988-09-02,1737.5,1746.9,1733.4,1746.9
1988-09-01,1739.5,1743.9,1729.0,1730.5
1988-08-31,1761.4,1761.7,1753.6,1753.6
1988-08-30,1758.2,1758.2,1746.8,1754.8
1988-08-26,1774.4,1783.4,1759.7,1770.7
1988-08-25,1815.4,1820.6,1767.8,1780.2
1988-08-24,1811.9,1820.1,1810.9,1819.2
1988-08-23,1820.5,1821.3,1813.2,1817.9
1988-08-22,1836.5,1840.6,1830.4,1832.3
1988-08-19,1841.7,1846.0,1838.2,1844.3
1988-08-18,1828.6,1833.9,1826.7,1833.9
1988-08-17,1823.2,1832.5,1821.8,1830.9
1988-08-16,1816.8,1825.4,1811.8,1825.3
1988-08-15,1836.8,1837.1,1816.6,1816.8
1988-08-12,1842.4,1846.1,1839.6,1843.4
1988-08-11,1846.2,1846.2,1828.3,1835.2
1988-08-10,1858.1,1859.1,1839.5,1839.9
1988-08-09,1873.2,1873.4,1859.9,1862.6
1988-08-08,1883.3,1885.2,1875.0,1876.0
1988-08-05,1879.7,1881.5,1874.1,1875.9
1988-08-04,1864.9,1870.5,1863.6,1869.7
1988-08-03,1861.0,1866.4,1855.3,1865.1
1988-08-02,1856.6,1858.1,1851.8,1855.5
1988-08-01,1861.7,1866.9,1860.5,1862.2
1988-07-29,1844.8,1853.7,1840.7,1853.6
1988-07-28,1846.1,1846.2,1841.3,1841.3
1988-07-27,1835.2,1841.9,1828.5,1840.8
1988-07-26,1849.2,1849.8,1836.8,1837.7
1988-07-25,1828.8,1838.9,1826.7,1838.5
1988-07-22,1856.1,1857.0,1844.8,1844.8
1988-07-21,1870.6,1873.2,1862.9,1864.4
1988-07-20,1853.9,1867.2,1850.6,1867.2
1988-07-19,1845.0,1850.0,1842.0,1844.8
1988-07-18,1850.6,1852.1,1841.5,1849.3
1988-07-15,1849.6,1862.2,1849.6,1861.5
1988-07-14,1869.8,1875.6,1863.3,1863.3
1988-07-13,1862.6,1871.5,1858.5,1871.3
1988-07-12,1871.2,1874.5,1858.5,1858.5
1988-07-11,1878.0,1883.5,1873.2,1876.8
1988-07-08,1869.7,1878.1,1862.9,1877.2
1988-07-07,1863.1,1867.3,1854.3,1855.5
1988-07-06,1865.5,1870.2,1863.2,1870.0
1988-07-05,1854.5,1855.5,1850.8,1854.8
1988-07-04,1852.1,1852.6,1842.3,1848.0
1988-07-01,1862.1,1862.4,1857.0,1858.2
1988-06-30,1860.2,1864.0,1856.9,1857.6
1988-06-29,1858.0,1863.6,1855.1,1855.1
1988-06-28,1833.8,1856.9,1828.1,1856.9
1988-06-27,1864.3,1864.7,1834.9,1841.5
1988-06-24,1865.3,1875.4,1863.9,1871.3
1988-06-23,1888.2,1892.2,1878.4,1878.9
1988-06-22,1865.0,1879.8,1862.8,1879.3
1988-06-21,1847.5,1860.2,1841.3,1860.1
1988-06-20,1847.8,1850.3,1843.2,1844.0
1988-06-17,1845.4,1854.2,1838.8,1850.1
1988-06-16,1879.3,1879.3,1856.5,1861.9
1988-06-15,1876.9,1884.5,1869.3,1869.3
1988-06-14,1835.4,1866.5,1831.5,1866.2
1988-06-13,1848.1,1848.9,1833.3,1838.8
1988-06-10,1839.7,1849.8,1838.8,1849.8
1988-06-09,1835.5,1841.5,1833.5,1841.5
1988-06-08,1813.3,1828.2,1813.3,1828.2
1988-06-07,1835.0,1839.9,1818.4,1820.2
1988-06-06,1821.4,1832.7,1816.5,1832.7
1988-06-03,1818.6,1822.0,1814.1,1819.2
1988-06-02,1803.1,1813.6,1802.6,1810.3
1988-06-01,1802.5,1806.9,1798.9,1805.7
1988-05-31,1785.3,1785.6,1777.8,1784.4
1988-05-27,1781.3,1786.0,1779.2,1783.7
1988-05-26,1783.0,1788.1,1782.5,1785.3
1988-05-25,1791.4,1796.7,1785.0,1787.9
1988-05-24,1767.5,1783.6,1764.4,1782.9
1988-05-23,1768.7,1771.2,1761.1,1761.3
1988-05-20,1774.4,1774.7,1769.9,1770.2
1988-05-19,1753.7,1764.4,1753.3,1760.6
1988-05-18,1772.5,1781.0,1772.2,1777.6
1988-05-17,1786.0,1800.5,1782.3,1789.2
1988-05-16,1785.8,1789.0,1776.6,1776.6
1988-05-13,1774.7,1782.8,1774.7,1781.8
1988-05-12,1766.2,1772.4,1759.8,1772.3
1988-05-11,1769.5,1786.8,1749.3,1756.8
1988-05-10,1787.2,1792.6,1782.4,1792.6
1988-05-09,1802.7,1804.2,1793.3,1794.9
1988-05-06,1801.7,1801.7,1793.7,1801.1
1988-05-05,1797.1,1797.2,1788.7,1789.5
1988-05-04,1801.5,1809.2,1794.7,1794.7
1988-05-03,1806.2,1809.7,1801.0,1807.2
1988-04-29,1807.7,1810.7,1796.0,1802.2
1988-04-28,1803.4,1809.5,1795.8,1804.4
1988-04-27,1810.4,1813.9,1806.0,1806.7
1988-04-26,1791.5,1801.3,1786.0,1800.8
1988-04-25,1771.2,1777.9,1769.1,1777.6
1988-04-22,1786.1,1786.1,1771.6,1771.6
1988-04-21,1786.8,1792.1,1778.3,1791.9
1988-04-20,1794.2,1794.2,1786.8,1786.8
1988-04-19,1786.6,1798.9,1784.8,1798.9
1988-04-18,1795.9,1802.4,1786.9,1787.8
1988-04-15,1771.0,1782.6,1763.1,1778.6
1988-04-14,1825.8,1826.8,1779.9,1787.2
1988-04-13,1810.5,1816.6,1808.4,1810.4
1988-04-12,1818.7,1820.1,1801.4,1805.3
1988-04-11,1797.2,1810.5,1797.0,1810.5
1988-04-08,1765.3,1781.2,1758.1,1779.7
1988-04-07,1766.0,1767.4,1758.4,1761.0
1988-04-06,1754.3,1759.1,1744.9,1745.0
1988-04-05,1737.0,1737.8,1725.4,1737.6
1988-03-31,1745.7,1747.1,1738.9,1742.5
1988-03-30,1775.2,1775.8,1756.5,1756.9
1988-03-29,1756.3,1767.0,1753.6,1765.1
1988-03-28,1752.0,1756.7,1738.3,1746.5
1988-03-25,1773.4,1780.2,1759.4,1767.9
1988-03-24,1811.2,1827.9,1782.0,1782.7
1988-03-23,1833.6,1834.1,1828.1,1832.2
1988-03-22,1839.5,1843.1,1835.4,1835.4
1988-03-21,1848.9,1853.0,1841.0,1841.1
1988-03-18,1847.9,1855.7,1842.9,1855.5
1988-03-17,1822.0,1828.1,1811.3,1828.1
1988-03-16,1830.7,1841.3,1821.6,1825.7
1988-03-15,1832.1,1847.6,1828.4,1839.9
1988-03-14,1811.6,1820.6,1810.7,1819.5
1988-03-11,1806.0,1834.0,1806.0,1811.6
1988-03-10,1813.6,1834.9,1807.8,1834.6
1988-03-09,1825.9,1826.0,1815.1,1815.3
1988-03-08,1813.8,1821.5,1808.8,1815.0
1988-03-07,1826.4,1833.6,1809.4,1818.2
1988-03-04,1823.8,1846.6,1813.4,1834.5
1988-03-03,1825.3,1826.4,1812.1,1813.3
1988-03-02,1790.7,1808.7,1783.1,1808.7
1988-03-01,1782.1,1784.0,1780.2,1781.9
1988-02-29,1765.1,1770.7,1758.8,1768.8
1988-02-26,1772.1,1781.6,1764.6,1766.5
1988-02-25,1769.3,1782.4,1764.3,1782.4
1988-02-24,1756.4,1761.9,1755.2,1760.1
1988-02-23,1770.2,1772.2,1756.7,1757.9
1988-02-22,1741.2,1749.2,1732.3,1747.2
1988-02-19,1732.4,1733.3,1722.6,1729.8
1988-02-18,1748.8,1749.7,1735.9,1736.1
1988-02-17,1743.0,1750.5,1737.7,1748.1
1988-02-16,1742.5,1743.5,1734.3,1734.6
1988-02-15,1742.6,1742.6,1738.7,1739.2
1988-02-12,1727.8,1734.9,1727.5,1734.0
1988-02-11,1732.5,1737.9,1727.4,1729.8
1988-02-10,1714.3,1718.7,1704.3,1718.5
1988-02-09,1708.8,1711.8,1699.6,1707.2
1988-02-08,1702.6,1709.8,1687.5,1694.5
1988-02-05,1766.1,1766.3,1731.5,1737.8
1988-02-04,1766.9,1769.5,1758.0,1766.9
1988-02-03,1773.6,1775.8,1756.9,1766.3
1988-02-02,1782.2,1784.5,1772.8,1774.4
1988-02-01,1797.4,1807.3,1773.2,1776.9
1988-01-29,1791.1,1793.3,1787.8,1790.8
1988-01-28,1769.9,1783.9,1763.3,1783.9
1988-01-27,1762.9,1766.4,1758.1,1765.2
1988-01-26,1766.5,1773.3,1763.6,1767.3
1988-01-25,1765.2,1767.4,1757.3,1762.2
1988-01-22,1770.7,1777.6,1760.1,1770.9
1988-01-21,1745.6,1754.5,1733.1,1747.2
1988-01-20,1761.0,1767.8,1748.8,1752.8
1988-01-19,1770.2,1779.4,1757.6,1768.0
1988-01-18,1795.4,1806.3,1789.9,1790.0
1988-01-15,1736.0,1793.6,1733.6,1786.7
1988-01-14,1752.4,1752.4,1741.1,1743.4
1988-01-13,1733.9,1737.9,1719.5,1733.4
1988-01-12,1755.9,1769.4,1739.2,1739.2
1988-01-11,1738.6,1763.6,1725.7,1760.2
1988-01-08,1791.4,1798.7,1773.3,1773.4
1988-01-07,1800.0,1802.6,1784.8,1787.2
1988-01-06,1792.8,1810.3,1786.6,1787.1
1988-01-05,1784.8,1798.3,1778.4,1789.6
1988-01-04,1729.8,1747.8,1724.7,1747.5
1987-12-31,1738.7,1750.9,1712.0,1712.7
1987-12-30,1753.0,1760.2,1741.1,1759.8
1987-12-29,1714.8,1730.8,1711.8,1730.3
1987-12-24,1784.7,1792.3,1780.2,1791.1
1987-12-23,1755.9,1771.4,1750.1,1771.4
1987-12-22,1748.9,1757.9,1746.1,1747.4
1987-12-21,1743.6,1755.4,1730.8,1750.2
1987-12-18,1699.7,1717.0,1681.5,1717.0
1987-12-17,1704.8,1715.5,1700.8,1706.2
1987-12-16,1682.7,1698.1,1669.2,1689.8
1987-12-15,1671.8,1681.2,1661.0,1670.0
1987-12-14,1643.9,1652.7,1641.2,1652.6
1987-12-11,1643.0,1653.3,1623.7,1651.6
1987-12-10,1640.1,1657.6,1585.3,1619.6
1987-12-09,1627.0,1639.3,1623.6,1639.3
1987-12-08,1632.1,1640.1,1620.4,1624.4
1987-12-07,1596.3,1602.6,1587.1,1598.4
1987-12-04,1573.8,1611.5,1573.8,1582.8
1987-12-03,1601.2,1611.5,1586.0,1588.4
1987-12-02,1603.4,1607.8,1588.0,1590.3
1987-12-01,1591.5,1592.7,1577.4,1578.5
1987-11-30,1592.4,1606.4,1570.0,1579.9
1987-11-27,1656.1,1656.9,1648.6,1651.6
1987-11-26,1667.6,1668.1,1659.9,1660.7
1987-11-25,1667.4,1676.6,1659.9,1664.1
1987-11-24,1672.1,1694.4,1659.0,1689.1
1987-11-23,1640.2,1663.9,1626.5,1657.7
1987-11-20,1613.8,1633.4,1605.9,1633.4
1987-11-19,1639.1,1650.8,1637.5,1639.1
1987-11-18,1688.7,1692.7,1661.8,1663.7
1987-11-17,1680.6,1690.8,1660.1,1660.1
1987-11-16,1716.6,1734.8,1684.7,1684.7
1987-11-13,1688.8,1702.4,1660.3,1678.3
1987-11-12,1677.1,1723.6,1648.5,1702.5
1987-11-11,1634.9,1640.3,1597.5,1639.3
1987-11-10,1518.6,1573.5,1515.0,1573.5
1987-11-09,1589.4,1590.0,1561.7,1565.2
1987-11-06,1628.0,1647.1,1607.6,1620.8
1987-11-05,1607.7,1642.5,1577.9,1638.8
1987-11-04,1607.5,1620.4,1565.4,1608.1
1987-11-03,1728.4,1737.0,1650.3,1653.9
1987-11-02,1720.6,1737.1,1712.0,1723.7
1987-10-30,1766.4,1773.8,1734.9,1749.8
1987-10-29,1681.6,1693.6,1661.1,1682.0
1987-10-28,1664.5,1682.1,1598.0,1658.4
1987-10-27,1731.3,1735.0,1677.1,1703.3
1987-10-26,1685.2,1693.4,1638.1,1684.1
1987-10-23,1784.3,1821.4,1746.3,1795.2
1987-10-22,1938.2,1959.9,1749.1,1833.2
1987-10-21,1939.1,1983.1,1897.5,1943.8
1987-10-20,1783.2,1985.1,1748.2,1801.6
1987-10-19,2164.1,2165.4,1999.8,2052.3
1987-10-16,2177.1,2177.1,2177.1,2177.1
1987-10-15,2303.1,2308.6,2287.0,2301.9
1987-10-14,2350.5,2352.6,2322.7,2322.9
1987-10-13,2347.2,2353.4,2344.0,2350.2
1987-10-12,2356.0,2363.8,2337.9,2338.5
1987-10-09,2369.8,2371.1,2352.5,2366.5
1987-10-08,2381.4,2387.9,2375.0,2375.5
1987-10-07,2347.1,2359.8,2346.7,2359.8
1987-10-06,2381.2,2389.4,2367.8,2367.8
1987-10-05,2391.4,2399.9,2386.0,2386.0
1987-10-02,2381.9,2383.7,2377.1,2382.2
1987-10-01,2372.1,2385.1,2372.1,2373.8
1987-09-30,2366.7,2369.3,2361.6,2366.0
1987-09-29,2373.3,2376.0,2367.3,2368.3
1987-09-28,2351.8,2369.6,2348.4,2368.0
1987-09-25,2321.1,2342.6,2319.2,2342.6
1987-09-24,2344.7,2347.4,2303.2,2313.4
1987-09-23,2356.2,2356.9,2347.4,2352.1
1987-09-22,2328.6,2336.3,2320.9,2336.3
1987-09-21,2333.4,2334.6,2328.2,2334.0
1987-09-18,2317.4,2333.8,2317.4,2328.3
1987-09-17,2293.3,2304.5,2293.3,2304.5
1987-09-16,2261.8,2279.8,2261.8,2279.8
1987-09-15,2267.9,2270.2,2263.0,2267.4
1987-09-14,2264.4,2278.6,2264.1,2271.8
1987-09-11,2255.3,2261.2,2242.2,2261.2
1987-09-10,2253.7,2259.7,2251.1,2253.2
1987-09-09,2275.0,2275.0,2247.4,2249.1
1987-09-08,2288.5,2295.2,2275.0,2275.0
1987-09-07,2272.6,2283.5,2267.5,2283.5
1987-09-04,2276.8,2285.4,2273.4,2274.9
1987-09-03,2260.0,2275.2,2260.0,2268.1
1987-09-02,2274.4,2276.4,2249.1,2249.5
1987-09-01,2261.6,2272.8,2238.6,2272.8
1987-08-28,2251.2,2259.7,2249.7,2249.7
1987-08-27,2244.5,2255.5,2236.8,2245.8
1987-08-26,2258.0,2259.0,2240.3,2249.6
1987-08-25,2220.9,2251.8,2220.8,2248.2
1987-08-24,2220.7,2236.5,2219.8,2225.1
1987-08-21,2196.1,2206.7,2186.1,2205.8
1987-08-20,2216.3,2231.4,2157.2,2185.2
1987-08-19,2202.7,2209.7,2175.4,2197.6
1987-08-18,2248.6,2250.0,2224.3,2224.8
1987-08-17,2290.8,2291.6,2259.3,2259.6
1987-08-14,2302.6,2307.3,2289.0,2295.4
1987-08-13,2284.4,2290.3,2268.1,2290.1
1987-08-12,2275.9,2301.0,2275.9,2286.1
1987-08-11,2262.4,2276.1,2256.4,2275.4
1987-08-10,2203.5,2242.2,2203.5,2242.2
1987-08-07,2232.3,2233.2,2196.4,2226.2
1987-08-06,2328.8,2333.6,2246.8,2261.5
1987-08-05,2317.4,2317.4,2317.4,2317.4
1987-08-04,2305.8,2320.2,2294.0,2307.8
1987-08-03,2356.1,2356.2,2323.9,2334.3
1987-07-31,2357.6,2360.9,2343.8,2360.9
1987-07-30,2393.4,2398.6,2368.3,2370.5
1987-07-29,2364.3,2384.4,2364.3,2383.1
1987-07-28,2346.7,2363.2,2346.4,2359.9
1987-07-27,2321.8,2333.9,2315.7,2333.9
1987-07-24,2350.3,2353.3,2344.2,2346.9
1987-07-23,2346.8,2346.8,2317.7,2340.2
1987-07-22,2393.8,2400.4,2344.5,2344.5
1987-07-21,2378.6,2392.1,2366.7,2390.5
1987-07-20,2410.3,2410.4,2390.8,2400.7
1987-07-17,2440.3,2440.9,2419.4,2428.7
1987-07-16,2427.5,2455.2,2427.5,2443.4
1987-07-15,2417.6,2424.5,2407.0,2418.7
1987-07-14,2375.0,2403.0,2369.8,2403.0
1987-07-13,2387.6,2402.8,2386.6,2386.6
1987-07-10,2369.4,2383.6,2369.3,2381.9
1987-07-09,2364.5,2374.6,2358.4,2371.0
1987-07-08,2370.5,2375.9,2352.5,2356.9
1987-07-07,2346.5,2374.6,2346.5,2365.4
1987-07-06,2338.6,2360.5,2338.6,2352.0
1987-07-03,2312.7,2330.7,2312.7,2328.1
1987-07-02,2279.2,2300.3,2276.0,2297.4
1987-07-01,2272.6,2273.4,2265.5,2269.8
1987-06-30,2290.6,2294.3,2279.5,2284.1
1987-06-29,2292.7,2295.3,2283.5,2289.3
1987-06-26,2286.1,2295.9,2278.8,2291.3
1987-06-25,2281.8,2282.9,2264.8,2277.2
1987-06-24,2276.8,2292.4,2276.7,2284.1
1987-06-23,2235.5,2266.8,2234.6,2265.4
1987-06-22,2261.6,2272.6,2244.7,2244.7
1987-06-19,2276.8,2284.0,2254.4,2266.1
1987-06-18,2318.0,2319.0,2275.2,2293.2
1987-06-17,2317.5,2327.6,2316.3,2320.4
1987-06-16,2291.3,2309.3,2282.3,2309.0
1987-06-15,2301.2,2310.6,2293.5,2307.6
1987-06-12,2293.7,2296.4,2257.2,2289.5
1987-06-11,2267.6,2280.8,2249.3,2249.3
1987-06-10,2266.6,2266.8,2248.9,2256.1
1987-06-09,2244.4,2269.9,2243.9,2265.2
1987-06-08,2230.4,2230.4,2214.4,2228.4
1987-06-05,2233.6,2234.0,2221.6,2228.7
1987-06-04,2233.3,2239.3,2202.2,2214.2
1987-06-03,2204.7,2236.2,2200.9,2235.4
1987-06-02,2230.9,2248.8,2214.5,2219.6
1987-06-01,2210.0,2238.2,2209.7,2228.2
1987-05-29,2177.5,2206.3,2177.5,2203.0
1987-05-28,2150.4,2164.4,2146.1,2157.4
1987-05-27,2155.3,2158.1,2140.2,2145.7
1987-05-26,2169.3,2169.3,2143.4,2153.4
